@SQ     SN:GL000233.1   LN:45941        UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:7fed60298a8d62ff808b74b6ce820001
@SQ     SN:GL000204.1   LN:81310        UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:efc49c871536fa8d79cb0a06fa739722
@SQ     SN:GL000198.1   LN:90085        UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:868e7784040da90d900d2d1b667a1383
@SQ     SN:GL000208.1   LN:92689        UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:aa81be49bf3fe63a79bdc6a6f279abf6
@SQ     SN:GL000191.1   LN:106433       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:d75b436f50a8214ee9c2a51d30b2c2cc
@SQ     SN:GL000227.1   LN:128374       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:a4aead23f8053f2655e468bcc6ecdceb
@SQ     SN:GL000228.1   LN:129120       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:c5a17c97e2c1a0b6a9cc5a6b064b714f
@SQ     SN:GL000214.1   LN:137718       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:46c2032c37f2ed899eb41c0473319a69
@SQ     SN:GL000221.1   LN:155397       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:3238fb74ea87ae857f9c7508d315babb
@SQ     SN:GL000209.1   LN:159169       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:f40598e2a5a6b26e84a3775e0d1e2c81
@SQ     SN:GL000218.1   LN:161147       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:1d708b54644c26c7e01c2dad5426d38c
@SQ     SN:GL000220.1   LN:161802       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:fc35de963c57bf7648429e6454f1c9db
@SQ     SN:GL000213.1   LN:164239       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:9d424fdcc98866650b58f004080a992a
@SQ     SN:GL000211.1   LN:166566       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:7daaa45c66b288847b9b32b964e623d3
@SQ     SN:GL000199.1   LN:169874       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:569af3b73522fab4b40995ae4944e78e
@SQ     SN:GL000217.1   LN:172149       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:6d243e18dea1945fb7f2517615b8f52e
@SQ     SN:GL000216.1   LN:172294       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:642a232d91c486ac339263820aef7fe0
@SQ     SN:GL000215.1   LN:172545       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:5eb3b418480ae67a997957c909375a73
@SQ     SN:GL000205.1   LN:174588       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:d22441398d99caf673e9afb9a1908ec5
@SQ     SN:GL000219.1   LN:179198       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:f977edd13bac459cb2ed4a5457dba1b3
@SQ     SN:GL000224.1   LN:179693       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:d5b2fc04f6b41b212a4198a07f450e20
@SQ     SN:GL000223.1   LN:180455       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:399dfa03bf32022ab52a846f7ca35b30
@SQ     SN:GL000195.1   LN:182896       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:5d9ec007868d517e73543b005ba48535
@SQ     SN:GL000212.1   LN:186858       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:563531689f3dbd691331fd6c5730a88b
@SQ     SN:GL000222.1   LN:186861       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:6fe9abac455169f50470f5a6b01d0f59
@SQ     SN:GL000200.1   LN:187035       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:75e4c8d17cd4addf3917d1703cacaf25
@SQ     SN:GL000193.1   LN:189789       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:dbb6e8ece0b5de29da56601613007c2a
@SQ     SN:GL000194.1   LN:191469       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:6ac8f815bf8e845bb3031b73f812c012
@SQ     SN:GL000225.1   LN:211173       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:63945c3e6962f28ffd469719a747e73c
@SQ     SN:GL000192.1   LN:547496       UR:file:/mnt/Data1/resources/human_g1k_v37.fasta        M5:325ba9e808f669dfeee210fdd7b470ac
chr22	20795805	20850082	+	NM_032775.4
chr22	20795805	20850082	+	NR_033825.2
chr22	20861896	20941906	+	NM_001293235.2
chr22	20861896	20941906	+	NM_001293236.2
chr22	20861896	20941906	+	NM_001293234.2
chr22	20861896	20941906	+	NM_015889.5
chr22	20861896	20941906	+	NM_001003891.3
chr22	20862333	20941906	+	NM_001293237.2
chr22	21043842	21046009	+	NR_024592.1
chr22	21055401	21058891	+	NR_026815.1
chr22	21061978	21213099	+	NM_058004.4
chr22	21061978	21213099	+	NM_001362862.2
chr22	21061978	21213099	+	NM_001362863.2
chr22	21128400	21142008	+	NM_000185.4
chr22	21213294	21245502	+	NM_004782.4
chr22	21271694	21308035	+	NM_005207.4	
chr22	21271694	21308035	+	NR_156180.2	
chr22	21311379	21318968	+	NR_110537.1	
chr22	21319459	21335647	+	NM_001018060.3	
chr22	21319459	21335647	+	NM_144704.3	
chr22	21321542	21335647	+	NM_001386814.1	
chr22	21321542	21335647	+	NM_001146288.2		
chr22	21321542	21335647	+	NR_027464.2	
chr22	21336585	21353321	+	NM_006767.4
chr22	21353392	21356407	+	NM_030573.3
chr22	21354060	21356404	+	NM_001008695.1
chr22	21356210	21357561	+	NR_027052.1
chr22	21356210	21364663	+	NR_027051.1
chr22	21362491	21368576	+	NR_003608.1
chr22	21369453	21382297	+	NM_001394694.1
chr22	21369453	21382297	+	NM_001394695.1
chr22	21369453	21382297	+	NM_001159554.2
chr22	21369453	21382297	+	NM_001349875.2
chr22	21369453	21382297	+	NM_001394693.1
chr22	21369453	21382297	+	NM_001349876.2
chr22	21369453	21382297	+	NM_001394697.1
chr22	21369453	21382297	+	NM_001394691.1
chr22	21369453	21382297	+	NM_001394692.1
chr22	21369453	21382297	+	NM_005446.5
chr22	21369453	21382297	+	NM_001349874.2
chr22	21369453	21382297	+	NM_001394696.1
chr22	21383006	21386850	+	NM_004173.3
chr22	21388464	21388561	+	NR_030379.1
chr22	21396680	21398538	+	NR_002829.1
chr22	21400234	21418457	+	NM_001291006.2
chr22	21400234	21418457	+	NR_110991.2
chr22	21400234	21418457	+	NR_027006.2
chr22	21457304	21476575	+	NR_037566.1
chr22	21480427	21482309	+	NR_136575.1
